Index,Category,SubCategory,Questions,Answers,rationale,Wrong
81,LỊCH SỬ HOA KỲ,Colonial Period and Independence A :Thời kỳ thuộc địa và nền độc lập,Có 13 bang đầu tiên. Kể tên số năm bang trong số đó.,"New Hampshire, Massachusetts, Rhode Island, Connecticut, New York, New Jersey, Pennsylvania, Delaware, Maryland, Virginia, North Carolina, South Carolina, Georgia","Mười ba tiểu bang ban đầu là những thuộc địa đầu tiên tuyên bố độc lập khỏi Vương quốc Anh và thành lập Hợp chủng quốc Hoa Kỳ. Các tiểu bang này là: New Hampshire, Massachusetts, Rhode Island, Connecticut, New York, New Jersey, Pennsylvania, Delaware, Maryland, Virginia, North Carolina, South Carolina và Georgia.","Florida, California, Texas
Illinois, Ohio, Washington
Oregon, Nevada, Arizona"
82,LỊCH SỬ HOA KỲ,Colonial Period and Independence A :Thời kỳ thuộc địa và nền độc lập,Văn kiện thành lập nào được viết vào năm 1787?,(Hoa Kỳ) Hiến pháp,"Hiến pháp Hoa Kỳ là luật tối cao của Hoa Kỳ. Được viết vào năm 1787, nó thiết lập khuôn khổ cho chính phủ liên bang và đảm bảo quyền của công dân. Nó phác thảo quyền hạn của các nhánh lập pháp, hành pháp và tư pháp, và đã được sửa đổi theo thời gian để thích nghi với nhu cầu phát triển của quốc gia.","(Tuyên ngôn Nhân quyền)
(Tuyên ngôn Độc lập)
(Các Điều khoản Hợp bang)"
83,LỊCH SỬ HOA KỲ,Colonial Period and Independence A :Thời kỳ thuộc địa và nền độc lập,The Federalist Papers (Tiểu luận Liên bang) ủng hộ Hiến pháp Hoa Kỳ được thông qua. Nêu tên của một trong các tác giả.,"(James) Madison, (Alexander) Hamilton, (John) Jay, Publius","The Federalist Papers là một loạt 85 bài tiểu luận được viết bởi James Madison, Alexander Hamilton và John Jay để thúc đẩy việc phê chuẩn Hiến pháp Hợp chủng quốc Hoa Kỳ. Những bài tiểu luận này đã giải thích và bảo vệ Hiến pháp mới được soạn thảo, lập luận ủng hộ một chính phủ liên bang mạnh để đảm bảo sự ổn định và bảo vệ quyền tự do cá nhân. Publius là bút danh được ba nhà văn này sử dụng.","(Thomas) Jefferson, (Benjamin) Franklin, (George) Washington, Common Sense
(John) Adams, (Paul) Revere, (Samuel) Adams, The Crisis
(Patrick) Henry, (Thomas) Paine, (Alexander) Hamilton, The Rights of Man"
84,LỊCH SỬ HOA KỲ,Colonial Period and Independence A :Thời kỳ thuộc địa và nền độc lập,Tại sao tập Luận cương Liên bang lại quan trọng?,"Nó giúp mọi người hiểu về Hoa Kỳ Hiến pháp., Nó ủng hộ thông qua (hệ thống Liên bang Hoa Kỳ) Hiến pháp.",Các Tài liệu Liên bang là một loạt các bài luận được viết để thuyết phục mọi người phê chuẩn Hiến pháp Hoa Kỳ. Chúng giải thích cách thức hoạt động của chính phủ mới và tại sao việc phê duyệt Hiến pháp lại quan trọng.,"Chúng giúp mọi người hiểu về Tuyên ngôn Độc lập (của Hoa Kỳ)., Chúng ủng hộ thông qua Điều khoản Liên bang (của Hoa Kỳ).
Chúng giúp mọi người hiểu về Tuyên ngôn Nhân quyền (của Hoa Kỳ)., Chúng ủng hộ thông qua Tuyên bố Giải phóng (của Hoa Kỳ).
Chúng giúp mọi người hiểu về Thỏa hiệp năm 1850 (của Hoa Kỳ)., Chúng ủng hộ thông qua Đạo luật Kansas-Nebraska (của Hoa Kỳ)."
85,LỊCH SỬ HOA KỲ,Colonial Period and Independence A :Thời kỳ thuộc địa và nền độc lập,Benjamin Franklin nổi tiếng vì nhiều lý do. Hãy nêu một ví dụ.,"Thành lập những thư viện miễn phí cho cộng đồng đầu tiên, Bộ trưởng Bộ Bưu điện đầu tiên ở Mỹ, Tham gia soạn thảo Tuyên Ngôn Độc Lập, Nhà Sáng Chế, Nhà Ngoại Giao Hoa Kỳ","Benjamin Franklin là một nhà bác học người Mỹ nổi bật, ông hoạt động với tư cách là một nhà văn, nhà khoa học, nhà phát minh, chính khách, nhà ngoại giao, nhà in, nhà xuất bản và triết gia chính trị. Ông được biết đến với nhiều đóng góp cho xã hội Mỹ và vai trò của mình trong việc thành lập Hợp chủng quốc Hoa Kỳ.

Trả lời:  * Thành lập thư viện công cộng miễn phí đầu tiên: Franklin thành lập Công ty Thư viện Philadelphia vào năm 1731, giúp công chúng tiếp cận sách.
  * Tổng Giám đốc Bưu điện đầu tiên của Hoa Kỳ: Ông tổ chức lại hệ thống bưu điện, giúp nó hiệu quả hơn.
  * Giúp viết Tuyên ngôn Độc lập: Franklin là một trong năm thành viên của ủy ban đã soạn thảo tài liệu nền tảng này.
  * Nhà phát minh: Các phát minh của ông bao gồm cột thu lôi, kính hai tròng và lò sưởi Franklin.
  * Nhà ngoại giao Hoa Kỳ: Ông đóng vai trò quan trọng trong việc đảm bảo sự hỗ trợ của Pháp cho Chiến tranh Cách mạng Hoa Kỳ.","Viết ""Lẽ thường"", Đàm phán Hiệp định mua bán Louisiana, Lãnh đạo Quân đội Lục địa
Phát hiện ra điện, Phát minh ra điện thoại, Tổng thống đầu tiên của Hoa Kỳ
Ký Hiến pháp, Soạn thảo Tuyên ngôn Nhân quyền, Chỉ huy USS Constitution"
86,LỊCH SỬ HOA KỲ,Colonial Period and Independence A :Thời kỳ thuộc địa và nền độc lập,George Washington nổi tiếng vì nhiều lý do. Hãy nêu một ví dụ. *,"""""Người cha của Đất nước Chúng ta, Tổng Thống đầu tiên của Hợp Chủng Quốc Hoa Kỳ, Tổng Tư lệnh Lục Quân Lục Địa, Chủ Tịch Hội nghị Lập hiến","George Washington là một nhân vật then chốt trong lịch sử Hoa Kỳ, lãnh đạo Lục quân Lục địa giành chiến thắng trong Chiến tranh Cách mạng và trở thành Tổng thống đầu tiên của Hoa Kỳ. Ông thường được gọi là ""Cha đẻ của đất nước chúng ta"" vì vai trò quan trọng của mình trong việc thành lập quốc gia. Ông cũng chủ trì Hội nghị Lập hiến, nơi đã soạn thảo Hiến pháp Hoa Kỳ.","Người đầu tiên đi thuyền đến Mỹ, Ký Tuyên ngôn Độc lập, Viết Hiến pháp, Lãnh đạo Tiệc trà Boston
Người sáng lập Thành phố New York, Tổng thống thứ ba của Hợp chủng quốc Hoa Kỳ, Tổng tư lệnh Lục quân Liên minh, Tổng thống Mua Louisiana
Người khám phá ra điện, Tổng thống thứ hai của Hợp chủng quốc Hoa Kỳ, Tác giả của Tuyên ngôn Nhân quyền, Thống đốc California"
87,LỊCH SỬ HOA KỲ,Colonial Period and Independence A :Thời kỳ thuộc địa và nền độc lập,Thomas Jefferson nổi tiếng vì nhiều lí do. Hãy nêu một ví dụ.,"Người soạn thảo Tuyên Ngôn Độc Lập, Tổng thống thứ ba của Hợp Chủng Quốc Hoa Kỳ, Mở rộng gấp đôi lãnh thổ Hoa Kỳ (mua bang Louisiana), Ngoại trưởng đầu tiên của Hoa Kỳ, Người thành lập trường Đại Học bang Virginia, Tác giả của Quy chế Virginia về Tự Do Tôn Giáo","Thomas Jefferson là một nhân vật chủ chốt trong lịch sử sơ khai của Hoa Kỳ, từng là Tổng thống thứ ba của Hoa Kỳ và là tác giả chính của Tuyên ngôn Độc lập, một tài liệu nền tảng cho Hợp chủng quốc Hoa Kỳ. Nhiệm kỳ tổng thống của ông đáng chú ý với Giao dịch mua Louisiana, đã mở rộng đáng kể lãnh thổ của đất nước. Ông cũng giữ các vai trò như Ngoại trưởng đầu tiên, thành lập Đại học Virginia và bảo vệ quyền tự do tôn giáo thông qua Đạo luật Tự do Tôn giáo Virginia.","Tổng thống đầu tiên của Hoa Kỳ
Người viết Tuyên Ngôn Giải Phóng, Người phát minh ra bóng đèn
Lãnh đạo Quân đội Lục địa, Người ký Hiến pháp, Người khám phá ra Châu Mỹ"
88,LỊCH SỬ HOA KỲ,Colonial Period and Independence A :Thời kỳ thuộc địa và nền độc lập,James Madison nổi tiếng vì nhiều lý do. Hãy nêu một ví dụ.,"""""Cha đẻ của Hiến Pháp, Tổng Thống thứ tư của Hợp Chủng Quốc Hoa Kỳ, Tổng Thống trong thời kỳ Chiến Tranh 1812, Một trong những tác giả của tập Luận cương Liên Bang","James Madison là một nhân vật chủ chốt trong lịch sử ban đầu của nước Mỹ, thường được gọi là ""Cha đẻ của Hiến pháp"" vì vai trò then chốt của ông trong việc soạn thảo Hiến pháp Hoa Kỳ. Ông cũng từng là Tổng thống thứ tư trong Chiến tranh năm 1812 và đồng tác giả của các Bài viết của những người theo chủ nghĩa Liên bang có ảnh hưởng.","“Tác giả của Tuyên Ngôn Độc Lập”, Tổng Thống thứ hai của Hợp Chủng Quốc Hoa Kỳ, Tổng Thống trong thời kỳ Nội Chiến, Một trong những người ký tên vào Hiến Pháp
“Người sáng lập Liên Hiệp Quốc”, Tổng Thống thứ ba của Hợp Chủng Quốc Hoa Kỳ, Tổng Thống trong thời kỳ Thế Chiến I, Một trong những tác giả của Tuyên ngôn Nhân quyền
“Người giải phóng nô lệ”, Tổng Thống đầu tiên của Hợp Chủng Quốc Hoa Kỳ, Tổng Thống trong thời kỳ Chiến tranh Cách mạng, Một trong những người tạo ra Điều lệ Liên bang"
89,LỊCH SỬ HOA KỲ,Colonial Period and Independence A :Thời kỳ thuộc địa và nền độc lập,Alexander Hamilton nổi tiếng vì nhiều lý do. Hãy nêu một ví dụ.,"Bộ Trưởng Ngân Khố Hoa Kỳ đầu tiên, Một trong những tác giả của tập Luận cương Liên Bang, Giúp đỡ thành lập Ngân Hàng đầu tiên của Hoa Kỳ, Phụ tá cho tướng George Washington, Thành viên của Quốc Hội Lục Địa","Alexander Hamilton là một nhân vật chủ chốt trong lịch sử sơ khai của Hoa Kỳ, giữ chức Bộ trưởng Ngân khố đầu tiên. Ông có vai trò quan trọng trong việc thiết lập hệ thống tài chính của quốc gia, bao gồm Ngân hàng Hoa Kỳ thứ nhất. Ông cũng đóng vai trò đáng kể trong việc ủng hộ Hiến pháp thông qua những đóng góp của mình cho The Federalist Papers.","Tổng thống đầu tiên của Hoa Kỳ, Đã viết Tuyên ngôn Độc lập, Đã phát minh ra bóng đèn
Lãnh đạo Quân đội Liên minh, Giúp thành lập Cục Công viên Quốc gia, Đã ký Tuyên ngôn Giải phóng Nô lệ
Phụ tá cho Tổng thống Abraham Lincoln, Thành viên của Tòa án Tối cao, Đã chiến đấu trong Chiến tranh năm 1812"
90,LỊCH SỬ HOA KỲ,Thế kỷ 19,Hoa Kỳ mua lãnh thổ nào từ Pháp vào năm 1803?,Lãnh thổ Louisiana,"Cuộc mua bán Louisiana là một thỏa thuận đất đai lớn vào năm 1803, trong đó Hoa Kỳ đã mua khoảng 827.000 dặm vuông lãnh thổ từ Pháp với giá khoảng 15 triệu đô la. Việc mua lại này, đã thực sự tăng gấp đôi quy mô của Hoa Kỳ non trẻ, là một thời điểm quan trọng trong lịch sử Mỹ, mở đường cho sự bành trướng về phía tây trên khắp lục địa.","Lãnh thổ Florida, Florida
Lãnh thổ Texas, Texas
Lãnh thổ Alaska, Alaska"
91,LỊCH SỬ HOA KỲ,Thế kỷ 19,Kể tên một cuộc chiến có Hoa Kỳ tham gia vào thế kỷ 19.,"Chiến tranh năm 1812, Chiến tranh Mexico - Hoa Kỳ, Nội chiến, Chiến tranh Tây Ban Nha - Hoa Kỳ",Hoa Kỳ đã tham gia một số cuộc xung đột quan trọng trong những năm 1800. Chiến tranh năm 1812 đã diễn ra chống lại Vương quốc Anh. Chiến tranh Mexico – Mỹ đã mang lại những lợi ích đáng kể về lãnh thổ cho Hoa Kỳ. Nội chiến là cuộc xung đột giữa các bang miền Bắc và miền Nam về các vấn đề bao gồm cả chế độ nô lệ. Chiến tranh Tây Ban Nha – Mỹ đánh dấu sự kết thúc của quá trình thuộc địa hóa của Tây Ban Nha ở châu Mỹ và sự trỗi dậy của Hoa Kỳ như một cường quốc thế giới.,"Chiến tranh Triều Tiên, Chiến tranh Việt Nam, Chiến tranh vùng Vịnh, Thế chiến II
Cách mạng Hoa Kỳ, Chiến tranh Pháp và Ấn Độ, Thế chiến I, Chiến tranh Lạnh
Phong trào Dân quyền, Đại suy thoái, Thời kỳ Roaring Twenties, Cách mạng Công nghiệp"
92,LỊCH SỬ HOA KỲ,Thế kỷ 19,Kể tên cuộc chiến ở Hoa Kỳ giữa miền Bắc và miền Nam.,Nội chiến,"Nội chiến Hoa Kỳ là một cuộc chiến tranh diễn ra ở Hoa Kỳ từ năm 1861 đến 1865 giữa các bang miền Bắc (Liên bang) và các bang miền Nam (Liên minh). Nguyên nhân chính là tranh chấp về chế độ nô lệ, quyền của các bang và sự khác biệt về kinh tế.","Chiến tranh Mexico
Chiến tranh Triều Tiên
Chiến tranh Việt Nam"
93,LỊCH SỬ HOA KỲ,Thế kỷ 19,Cuộc Nội chiến có rất nhiều sự kiện quan trọng. Hãy nêu một ví dụ.,"(Trận chiến ở) Fort Sumter, Tuyên Ngôn Giải Phóng Nô lệ, (Trận chiến ở) Vicksburg,, (Trận Chiến ở) Gettysburg, Cuộc tiến quân của Sherman, (Đầu hàng ở) Appomattox, (Trận chiến ở) Antietam/Sharpburg, Lincoln bị ám sát.","Nội chiến là một cuộc xung đột ở Hoa Kỳ từ năm 1861 đến năm 1865 giữa Liên minh (các bang miền Bắc) và Liên minh miền Nam (các bang miền Nam). Nó chủ yếu được chiến đấu vì các vấn đề về chế độ nô lệ và quyền của các bang. Dưới đây là một số sự kiện quan trọng: * Fort Sumter: Những phát súng đầu tiên của Nội chiến đã được bắn ở đây. * Tuyên ngôn Giải phóng Nô lệ: Một sắc lệnh của tổng thống do Abraham Lincoln ban hành, tuyên bố hầu hết những người nô lệ ở các bang miền Nam được tự do. * Vicksburg: Một chiến thắng lớn của Liên minh đã giúp họ kiểm soát sông Mississippi. * Gettysburg: Một chiến thắng quan trọng của Liên minh đánh dấu một bước ngoặt trong cuộc chiến. * Sherman’s March: Một chiến dịch quân sự tàn khốc do Tướng Liên minh William Tecumseh Sherman dẫn đầu qua Georgia và Carolinas. * Appomattox: Nơi Tướng Liên minh miền Nam Robert E. Lee đầu hàng Tướng Liên minh Ulysses S. Grant, chấm dứt hiệu quả Nội chiến. * Antietam/Sharpsburg: Trận chiến đẫm máu nhất trong một ngày trong lịch sử Hoa Kỳ. * Lincoln bị ám sát: Tổng thống Abraham Lincoln bị ám sát ngay sau khi cuộc chiến kết thúc.","(Cuộc tấn công vào) Trân Châu Cảng
Tiệc Trà Boston
Tuyên ngôn Độc lập"
94,LỊCH SỬ HOA KỲ,Thế kỷ 19,braham Lincoln nổi tiếng vì nhiều lý do. Hãy nêu một ví dụ. *,"Giải phóng nô lệ (Tuyên ngôn Giải phóng Nô lệ), Cứu (hoặc duy trì) phe Liên bang, Lãnh đạo phe Liên bang trong cuộc Nội chiến, Tổng thống thứ 16 của Hợp Chủng Quốc Hoa Kỳ, Đọc bài Diễn văn Gettysburg","Abraham Lincoln là Tổng thống thứ 16 của Hoa Kỳ, người đã lãnh đạo đất nước trong cuộc Nội chiến, bảo tồn Liên bang, và ban hành Tuyên ngôn Giải phóng để giải phóng những người bị nô lệ. Ông cũng đã đọc Bài diễn văn Gettysburg nổi tiếng.","Thành lập Hợp chủng quốc Hoa Kỳ (Hiến pháp), Viết Tuyên ngôn Độc lập, Là tổng thống đầu tiên của Hoa Kỳ, Lãnh đạo những người thuộc địa trong Cách mạng Mỹ, Đàm phán Hiệp định mua Louisiana
Ký Tuyên ngôn Nhân quyền (Tu chính án thứ nhất), Phát minh bóng đèn, Khám phá miền Tây nước Mỹ (Cuộc thám hiểm của Lewis và Clark), Mua Alaska từ Nga, Đọc diễn văn ""Tôi có một giấc mơ""
Viết ""Lẽ thường"" (Tờ rơi cách mạng), Bãi bỏ chế độ nô lệ (Tu chính án thứ 13), Đấu tranh cho quyền bầu cử của phụ nữ, Thành lập Dịch vụ Công viên Quốc gia, Giám sát việc xây dựng Kênh đào Panama"
95,LỊCH SỬ HOA KỲ,Thế kỷ 19,Tuyên ngôn Giải phóng Nô lệ có vai trò gì?,"giải phóng nô lệ, giải phóng nô lệ ở phe Liên hiệp, giải phóng nô lệ ở các bang Liên hiệp, giải phóng nô lệ ở hầu hết các bang miền Nam","Bản Tuyên ngôn Giải phóng, được Tổng thống Abraham Lincoln ban hành trong Nội chiến Hoa Kỳ, tuyên bố rằng hầu hết những người nô lệ ở các bang Liên minh miền Nam được tự do. Mặc dù nó không ngay lập tức giải phóng tất cả nô lệ, nhưng đây là một bước đi quan trọng hướng tới việc bãi bỏ chế độ nô lệ ở Hoa Kỳ và thay đổi bản chất của cuộc chiến để cũng là về tự do.","Thành lập Hiến pháp, Cấp quyền bỏ phiếu cho phụ nữ, Kết thúc Nội chiến
Tuyên bố độc lập khỏi Anh, Tạo ra Tuyên ngôn Nhân quyền, Thành lập Tòa án Tối cao
Bảo vệ tự do tôn giáo, Đảm bảo tự do ngôn luận, Cung cấp dịch vụ chăm sóc sức khỏe toàn dân"
96,LỊCH SỬ HOA KỲ,Thế kỷ 19,Trận chiến nào đã kết thúc chế độ nô lệ ở Hoa Kỳ?,Cuộc Nội chiến,"Nội chiến, diễn ra từ năm 1861-1865, là cuộc xung đột giữa Hoa Kỳ và 11 bang miền Nam ly khai khỏi Liên minh, chủ yếu do vấn đề nô lệ. Chiến thắng của Liên minh đã chấm dứt hiệu quả chế độ nô lệ ở Hoa Kỳ.","Chiến tranh Cách mạng
Chiến tranh năm 1812
Chiến tranh Mỹ-Mexico"
97,LỊCH SỬ HOA KỲ,Thế kỷ 19,Tu chính án nào quy định rằng tất cả những người sinh ra hoặc nhập tịch tại Hoa Kỳ và thuộc quyền tài phán của Hoa Kỳ là công dân Hoa Kỳ?,Tu chính án thứ 14,"Điều Tu chính án thứ 14, được phê chuẩn vào ngày 9 tháng 7 năm 1868, là một phần quan trọng của Hiến pháp Hoa Kỳ. Phần đầu tiên của nó tuyên bố rằng tất cả những người sinh ra hoặc nhập tịch tại Hoa Kỳ đều là công dân, và nó đảm bảo sự bảo vệ bình đẳng của pháp luật cho tất cả công dân, bao gồm cả những người từng bị nô lệ. Điều tu chính án này đã là trung tâm của nhiều quyết định mang tính bước ngoặt của Tòa án Tối cao, thiết lập các quyền dân sự và sự đối xử bình đẳng trước pháp luật.","Tu chính án thứ 10
Tu chính án thứ 12
Tu chính án thứ 19"
98,LỊCH SỬ HOA KỲ,Thế kỷ 19,Tất cả nam giới được phép bầu cử khi nào?,"Sau cuộc Nội chiến, Trong Thời kỳ Tái thiết, (Cùng với) Tu chính án thứ 15","Sau Nội chiến, Tu chính án thứ 15 của Hiến pháp Hợp chủng quốc Hoa Kỳ đã được phê chuẩn vào năm 1870, cấp cho tất cả nam giới, bất kể chủng tộc, quyền bỏ phiếu. Giai đoạn này, được gọi là Tái thiết, nhằm mục đích xây dựng lại miền Nam và tích hợp những người từng bị bắt làm nô lệ vào xã hội.","Trước Nội chiến, Trong Thời kỳ Antebellum, (Cùng với) Tu chính án thứ 10, 1850
Trước Đại suy thoái, Trong Thời kỳ Định mệnh hiển nhiên, (Cùng với) Tu chính án thứ 13, 1920
Sau Thế chiến I, Trong Thời kỳ Roaring Twenties, (Cùng với) Tu chính án thứ 19, 1900"
99,LỊCH SỬ HOA KỲ,Thế kỷ 19,Kể tên một nhà lãnh đạo của phong trào đòi quyền lợi cho phụ nữ những năm 1800,"Susan B. Anthony, Elizabeth Cady Stanton, Sojourner Truth, Harriet Tubman, Lucretia Mott, Lucy Stone","Phong trào đấu tranh giành quyền phụ nữ vào những năm 1800 tập trung vào việc đạt được quyền bình đẳng cho phụ nữ, bao gồm cả quyền bầu cử. Susan B. Anthony và Elizabeth Cady Stanton là những nhân vật nổi bật đồng sáng lập các tổ chức như Hiệp hội Bình đẳng Quyền Hoa Kỳ và Hiệp hội Bầu cử Nữ quyền Quốc gia. Các nhà lãnh đạo chủ chốt khác bao gồm Sojourner Truth, Harriet Tubman, Lucretia Mott và Lucy Stone, những người đã ủng hộ quyền bầu cử và các quyền khác của phụ nữ, thường xuyên liên minh với phong trào bãi nô.","Eleanor Roosevelt, Rosa Parks, Amelia Earhart, Clara Barton, Sacagawea, Harriet Tubman
Dolly Parton, Beyoncé, Taylor Swift, Rihanna, Madonna, Adele
Marilyn Monroe, Audrey Hepburn, Grace Kelly, Elizabeth Taylor, Katharine Hepburn, Bette Davis"
100,LỊCH SỬ HOA KỲ,Lịch sử Hoa Kỳ Hiện đại và Các Thông tin Lịch sử Quan trọng khác,Kể tên một cuộc chiến có Hoa Kỳ tham gia vào thế kỷ 20.,"Đệ nhất Thế chiến, Đệ nhị Thế chiến, Chiến tranh Triều Tiên, Chiến tranh Việt Nam, Chiến tranh vùng Vịnh (Ba Tư)",Hoa Kỳ đã tham gia vào một số cuộc chiến lớn trong thế kỷ 20. Những cuộc xung đột này đã có tác động đáng kể đến chính trị toàn cầu và xã hội Mỹ.,"Chiến tranh Pháp và người Da Đỏ
Nội chiến Hoa Kỳ
Chiến tranh Cách mạng Mỹ"
101,LỊCH SỬ HOA KỲ,Lịch sử Hoa Kỳ Hiện đại và Các Thông tin Lịch sử Quan trọng khác,Tại sao Hoa Kỳ tham gia vào Thế chiến thứ I?,"Vì Đức tấn công tàu (dân sự) của Hoa Kỳ, Để hỗ trợ Đồng minh (Anh, Pháp, Ý và Nga), Để chống lại Trung ương (Đức, Áo-Hung, Đế chế Ottoman và Bulgaria)","Hoa Kỳ tham gia Thế chiến thứ nhất do Đức tiến hành chiến tranh tàu ngầm không hạn chế, bao gồm các cuộc tấn công vào tàu dân sự của Hoa Kỳ, và để hỗ trợ phe Đồng minh trong khi phản đối phe Liên minh Trung tâm. Bối cảnh: Năm 1917, Đức tiếp tục chiến tranh tàu ngầm không hạn chế, đánh chìm các tàu của Hoa Kỳ như Aztec, điều này đã khiến công chúng Mỹ và Tổng thống Wilson vô cùng tức giận. Điều này, kết hợp với mong muốn hỗ trợ lực lượng Đồng minh và chống lại phe Liên minh Trung tâm, đã khiến Hoa Kỳ tuyên chiến với Đức.","Vì Nhật Bản tấn công các căn cứ (hải quân) của Hoa Kỳ,
Để ngăn chặn sự lây lan của chủ nghĩa cộng sản (ở Đông Âu và châu Á),
Để thiết lập hòa bình toàn cầu (thông qua một tổ chức quốc tế mới)"
