Index,Category,SubCategory,Questions,Answers,rationale,Wrong
102,LỊCH SỬ HOA KỲ,Lịch sử Hoa Kỳ Hiện đại và Các Thông tin Lịch sử Quan trọng khác,Tất cả phụ nữ được phép bầu cử khi nào?,"1920, Sau Thế chiến thứ I, (Cùng với) Tu chính án thứ 19","Tu chính án thứ 19 của Hiến pháp Hoa Kỳ đã cấp cho phụ nữ quyền bầu cử. Thành tựu mang tính bước ngoặt này, được phê chuẩn vào năm 1920, đã đạt đến đỉnh điểm sau nhiều thập kỷ vận động bởi phong trào quyền bầu cử của phụ nữ, vốn đã tăng cường sau Thế chiến thứ nhất.","1945, Sau Thế chiến thứ II, (Cùng với) Tu chính án thứ 20
1900, Trước Thế chiến thứ I, (Cùng với) Tu chính án thứ 18
1970, Trong Chiến tranh Việt Nam, (Cùng với) Tu chính án thứ 21"
103,LỊCH SỬ HOA KỲ,Lịch sử Hoa Kỳ Hiện đại và Các Thông tin Lịch sử Quan trọng khác,Cuộc Đại Suy Thoái là gì?,Cuộc suy thoái kinh tế dài nhất trong lịch sử hiện đại,"Đại khủng hoảng là một cuộc suy thoái kinh tế toàn cầu nghiêm trọng diễn ra chủ yếu trong những năm 1930. Đây là cuộc suy thoái kinh tế dài nhất và lan rộng nhất trong lịch sử hiện đại.

Lưu ý: Google Dịch có thể không hoàn toàn chính xác đối với tiếng Việt do sự phức tạp về ngữ pháp và cấu trúc câu.","Sự bùng nổ kinh tế ngắn nhất trong thời cổ đại
Vụ bê bối chính trị lớn nhất trong ký ức gần đây
Tiến bộ công nghệ nhanh nhất trong lịch sử loài người"
104,LỊCH SỬ HOA KỲ,Lịch sử Hoa Kỳ Hiện đại và Các Thông tin Lịch sử Quan trọng khác,Cuộc Đại Suy thoái bắt đầu khi nào?,"Cuộc Đại Sụp Đổ (1929), Sụp đổ thị trường chứng khoán năm 1929","Cuộc Đại suy thoái bắt đầu bằng sự sụp đổ của thị trường chứng khoán vào tháng 10 năm 1929, được gọi là Đại khủng hoảng, gây ra một cuộc suy thoái kinh tế toàn cầu nghiêm trọng.","Cuộc Đại Suy Thoái (1939), Suy thoái kinh tế năm 1939
Bong bóng thị trường (1919), Sụp đổ tài chính năm 1919
Khủng hoảng ngân hàng (1909), Khủng hoảng tín dụng năm 1909"
105,LỊCH SỬ HOA KỲ,Lịch sử Hoa Kỳ Hiện đại và Các Thông tin Lịch sử Quan trọng khác,i là Tổng thống Hoa Kỳ trong thời kỳ Đại suy thoái và Đệ nhị Thế chiến?,(Franklin) Roosevelt,Franklin Delano Roosevelt giữ chức Tổng thống thứ 32 của Hoa Kỳ từ năm 1933 đến năm 1945. Ông được biết đến là người đã lãnh đạo đất nước vượt qua cuộc Đại suy thoái với các chương trình New Deal của mình và vì vai trò lãnh đạo của ông trong Thế chiến II.,"(Herbert) Hoover
(Harry) Truman
(Woodrow) Wilson"
106,LỊCH SỬ HOA KỲ,Lịch sử Hoa Kỳ Hiện đại và Các Thông tin Lịch sử Quan trọng khác,Tại sao Hoa Kỳ tham gia vào Thế chiến thứ II?,"(Vụ đánh bom) Trân Châu Cảng, Nhật tấn công Trân Châu Cảng, Để ủng hộ Khối Đồng Minh (Anh, Pháp, Nga), Để tấn công Phe Trục (Đức, Ý, và Nhật)","Hoa Kỳ tham gia Thế chiến II do cuộc tấn công bất ngờ vào Trân Châu Cảng của Nhật Bản, điều này đã thúc đẩy quốc gia chính thức gia nhập phe Đồng minh (Anh, Pháp và Nga) và tích cực chống lại phe Trục (Đức, Ý và Nhật Bản).","(Vụ đánh bom) New York, Đức tấn công New York, Để ủng hộ Phe Liên minh (Đức, Áo-Hung, và Đế quốc Ottoman), Để phản đối Khối Đồng Minh (Anh, Pháp, và Nga)
(Vụ ám sát) Đại Công tước Franz Ferdinand, Người Serbia tấn công Áo-Hung, Để ủng hộ Phe Trục (Đức, Ý, và Nhật), Để phản đối Khối Đồng Minh (Anh, Pháp, và Nga)
(Vụ chìm tàu) Lusitania, U-boat của Đức tấn công tàu chở khách, Để ủng hộ Khối Đồng Minh (Đức, Ý, và Nhật), Để phản đối Phe Trục (Anh, Pháp, và Nga)"
107,LỊCH SỬ HOA KỲ,Lịch sử Hoa Kỳ Hiện đại và Các Thông tin Lịch sử Quan trọng khác,Dwight Eisenhower nổi tiếng vì nhiều lý do. Hãy nêu một ví dụ.,"Tổng Tư Lệnh trong Thế Chiến Thứ II, Tổng thống (trong) thời kỳ cuối chiến tranh Triều Tiên, Tổng thống thứ 34 của Hợp Chủng Quốc Hoa Kỳ, Ký kết Đạo luật Liên Bang Tài trợ Xa lộ năm 1956 (xây dựng hệ thống xa lộ liên tiểu bang)","Dwight D. Eisenhower là một nhân vật chủ chốt trong lịch sử Hoa Kỳ, đầu tiên là Tư lệnh Tối cao Lực lượng Viễn chinh Đồng minh trong Thế chiến II, chỉ huy cuộc đổ bộ D-Day. Sau đó, ông trở thành Tổng thống thứ 34 của Hoa Kỳ, được biết đến với việc chấm dứt Chiến tranh Triều Tiên và thành lập Hệ thống Đường cao tốc Liên tiểu bang.","Tổng thống đầu tiên của Hợp Chủng Quốc Hoa Kỳ, Viết Tuyên ngôn Độc lập, Dẫn đầu Phong trào Dân quyền
Dẫn đầu Cách mạng Hoa Kỳ, Phát minh ra bóng đèn, Làm Phó Tổng thống (trong) thời kỳ Chiến tranh Lạnh
Soạn thảo Tuyên ngôn Giải phóng, Thành lập Liên Hợp Quốc, Tổng thống thứ 40 của Hợp Chủng Quốc Hoa Kỳ"
108,LỊCH SỬ HOA KỲ,Lịch sử Hoa Kỳ Hiện đại và Các Thông tin Lịch sử Quan trọng khác,Ai là đối thủ chính của Hoa Kỳ trong thời kỳ Chiến tranh Lạnh?,Liên Xô,"Giải thích: Liên Xô (còn được gọi là Liên Xô hoặc Nga) là đối thủ chính trị và ý thức hệ chính của Hoa Kỳ trong Chiến tranh Lạnh. Bối cảnh: Chiến tranh Lạnh là thời kỳ căng thẳng địa chính trị giữa Hoa Kỳ và các đồng minh với Liên Xô và các quốc gia vệ tinh của Liên Xô, kéo dài từ khi kết thúc Chiến tranh thế giới thứ hai vào giữa những năm 1940 cho đến khi Liên Xô sụp đổ vào năm 1991. Đặc điểm của Chiến tranh Lạnh là cuộc chạy đua vũ trang, các cuộc chiến ủy nhiệm và cuộc đấu tranh giành ảnh hưởng toàn cầu, nhưng không có xung đột quân sự quy mô lớn trực tiếp giữa hai siêu cường.","Đức, Pháp, Anh
Trung Quốc, Nhật Bản, Ý
Canada, Mexico, Brazil"
109,LỊCH SỬ HOA KỲ,Lịch sử Hoa Kỳ Hiện đại và Các Thông tin Lịch sử Quan trọng khác,"Trong thời kỳ Chiến trang Lạnh, mối quan tâm chính của Hoa Kỳ là gì?","Chủ Nghĩa Cộng Sản, Chiến tranh hạt nhân","Trong Chiến tranh Lạnh, Hoa Kỳ chủ yếu lo ngại về sự lây lan của Chủ nghĩa Cộng sản, một hệ tư tưởng chính trị trong đó nhà nước kiểm soát kinh tế và xã hội, mà họ coi là mối đe dọa đối với dân chủ và chủ nghĩa tư bản. Họ cũng vô cùng lo ngại về chiến tranh hạt nhân, lo sợ một cuộc xung đột tàn khốc với Liên Xô, đặc biệt là với sự phát triển của bom nguyên tử và tên lửa đạn đạo xuyên lục địa.","Chủ nghĩa xã hội, Suy thoái kinh tế
Chủ nghĩa thực dân, Bất ổn dân sự
Chủ nghĩa biệt lập, Chiến tranh thế giới"
110,LỊCH SỬ HOA KỲ,Lịch sử Hoa Kỳ Hiện đại và Các Thông tin Lịch sử Quan trọng khác,Tại sao Hoa Kỳ tham gia vào Chiến tranh Triều Tiên?,Để ngăn chặn sự lây lan của Chủ Nghĩa Cộng Sản,"Chiến tranh Triều Tiên (1950-1953) là một cuộc xung đột giữa Triều Tiên (được Trung Quốc và Liên Xô ủng hộ) và Hàn Quốc (được Liên Hợp Quốc, chủ yếu là Hoa Kỳ, ủng hộ). Hoa Kỳ đã can thiệp để ngăn chặn chính phủ cộng sản của Triều Tiên chiếm lấy Hàn Quốc, như một phần của chính sách Chiến tranh Lạnh rộng lớn hơn nhằm kiềm chế chủ nghĩa cộng sản trên toàn cầu.","Để thúc đẩy dân chủ
Để giành lãnh thổ mới
Để hỗ trợ Liên Xô"
111,LỊCH SỬ HOA KỲ,Lịch sử Hoa Kỳ Hiện đại và Các Thông tin Lịch sử Quan trọng khác,Tại sao Hoa Kỳ tham gia vào Chiến Tranh Việt Nam?,Để ngăn chặn sự lây lan của Chủ Nghĩa Cộng Sản,"Hoa Kỳ tham chiến vào Việt Nam chủ yếu để ngăn chặn sự lây lan của chủ nghĩa cộng sản ở Đông Nam Á, một chính sách được gọi là ""thuyết domino"". Lý thuyết này cho rằng nếu một quốc gia trong khu vực rơi vào chủ nghĩa cộng sản, thì các quốc gia khác cũng sẽ nhanh chóng nối gót. Hoa Kỳ coi xung đột ở Việt Nam là một mặt trận quan trọng trong Chiến tranh Lạnh rộng lớn hơn chống lại Liên Xô và Trung Quốc.","Để chiếm thêm lãnh thổ mới
Để thiết lập một chính phủ mới
Để bảo vệ lợi ích kinh tế của mình"
112,LỊCH SỬ HOA KỲ,Lịch sử Hoa Kỳ Hiện đại và Các Thông tin Lịch sử Quan trọng khác,Phong trào dân quyền đã làm được những gì?,Đấu tranh để kết thúc phân biệt chủng tộc,Phong trào Dân quyền là một cuộc đấu tranh vì công bằng xã hội diễn ra chủ yếu vào những năm 1950 và 1960 để người Mỹ gốc Phi giành được các quyền bình đẳng theo luật pháp ở Hoa Kỳ. Mục tiêu chính của nó là chấm dứt phân biệt và kỳ thị chủng tộc.,"Đấu tranh để chấm dứt phân biệt chủng tộc
Đấu tranh cho quyền bầu cử của phụ nữ
Đấu tranh chống lại bất bình đẳng kinh tế"
113,LỊCH SỬ HOA KỲ,Lịch sử Hoa Kỳ Hiện đại và Các Thông tin Lịch sử Quan trọng khác,"Martin Luther King, Jr. nổi tiếng vì nhiều thứ. Hãy nêu một điều. *","Đấu tranh vì dân quyền, Nỗ lực vì sự bình đẳng cho mọi công dân Mỹ, Nỗ lực để đảm bảo mọi người """"không còn bị đánh giá qua màu da, mà bởi","Martin Luther King, Jr. là một nhà lãnh đạo trong Phong trào Dân quyền Hoa Kỳ. Ông đã chủ trương quyền bình đẳng và chấm dứt phân biệt đối xử với người Mỹ gốc Phi, nổi tiếng với việc bày tỏ hy vọng rằng mọi người sẽ được đánh giá qua tính cách của họ, không phải màu da của họ.","Trở thành tổng thống người Mỹ gốc Phi đầu tiên
Viết Tuyên ngôn Độc lập
Phát minh ra bóng đèn"
114,LỊCH SỬ HOA KỲ,Lịch sử Hoa Kỳ Hiện đại và Các Thông tin Lịch sử Quan trọng khác,Tại sao Hoa Kỳ tham gia vào Chiến tranh Vùng Vịnh?,Để buộc quân đội Iraq rút khỏi Kuwait,"Hoa Kỳ can thiệp vào Chiến tranh vùng Vịnh để giải phóng Kuwait sau cuộc xâm lược của Iraq vào tháng 8 năm 1990. Cộng đồng quốc tế đã lên án mạnh mẽ cuộc xâm lược, và Hoa Kỳ, dẫn đầu một liên minh các lực lượng, đã phát động Chiến dịch Bão táp Sa mạc để đánh đuổi quân đội Iraq khỏi Kuwait.","Để bảo vệ nguồn cung dầu
Để giải phóng Kuwait khỏi sự chiếm đóng của Iraq
Để thiết lập nền dân chủ ở Trung Đông"
115,LỊCH SỬ HOA KỲ,Lịch sử Hoa Kỳ Hiện đại và Các Thông tin Lịch sử Quan trọng khác,"Sự kiện lớn nào đã xảy ra vào ngày 11 tháng Chín, 2011 tại Hoa Kỳ?*","Những tên khủng bố tấn công Hoa Kỳ., Các phần tử khủng bố cướp quyền kiểm soát hai chiếc máy bay dân dụng và đâm vào Trung tâm Thương Mại Thế giới tại Thành Phố New York, Các phần tử khủng bố cướp quyền kiểm soát một máy bay dân dụng và đâm","Ngày 11 tháng 9 năm 2001, một loạt bốn cuộc tấn công khủng bố phối hợp của nhóm khủng bố Hồi giáo al-Qaeda nhằm vào Hoa Kỳ đã dẫn đến sự sụp đổ của các tòa tháp Trung tâm Thương mại Thế giới ở Thành phố New York và gây hư hại nghiêm trọng cho Lầu Năm Góc ở Arlington, Virginia. Một chiếc máy bay thứ tư, được cho là đang hướng đến Washington D.C., đã rơi xuống một cánh đồng ở Pennsylvania sau khi hành khách và phi hành đoàn cố gắng giành lại quyền kiểm soát.","Những kẻ khủng bố tấn công Tháp Đôi.
Những kẻ khủng bố đâm máy bay vào Tòa Bạch Ốc và Tòa nhà Quốc hội.
Những kẻ khủng bố dùng bom tấn công các thành phố lớn."
116,LỊCH SỬ HOA KỲ,Lịch sử Hoa Kỳ Hiện đại và Các Thông tin Lịch sử Quan trọng khác,Kể tên một xung đột quân sự ở Hoa Kỳ sau vụ tấn công 11/9/2001.,"(Toàn cầu) Chiến tranh chống khủng bố, Chiến tranh ở Afghanistan, Chiến tranh ở Iraq","Các cuộc tấn công ngày 11 tháng 9 năm 2001 đã thúc đẩy Hoa Kỳ phát động các hoạt động quân sự, bao gồm Cuộc chiến chống khủng bố toàn cầu, bao gồm Chiến tranh ở Afghanistan và Chiến tranh ở Iraq, để chống lại chủ nghĩa khủng bố và các chế độ liên quan.","(Nội chiến) Chiến tranh Triều Tiên, Chiến tranh Việt Nam, Thế chiến II
(Sa mạc) Chiến tranh vùng Vịnh, Chiến tranh ở châu Âu, Chiến tranh ở Cuba
(Chiến tranh lạnh) Cuộc đua không gian, Chiến tranh ở Nga, Chiến tranh ở Berlin"
117,LỊCH SỬ HOA KỲ,Lịch sử Hoa Kỳ Hiện đại và Các Thông tin Lịch sử Quan trọng khác,Kể tên một bộ tộc thổ dân ở Hoa Kỳ.,"Apache, Blackfeet, Cayuga, Cherokee, Cheyenne, Chippewa, Choctaw, Creek, Crow, Hopi, Huron, Inupiat, Lakota, Mohawk, Mohegan, Navajo, Oneida, Onondaga, Pueblo, Seminole, Seneca, Shawnee, Sioux, Teton, Tuscarora","Đây là một số trong nhiều bộ lạc người Mỹ da đỏ được liên bang công nhận ở Hoa Kỳ. Các bộ lạc này đại diện cho các nền văn hóa, ngôn ngữ và lịch sử đa dạng, và họ là những quốc gia có chủ quyền với các chính phủ và truyền thống riêng.","Cherokee, Cheyenne, Chippewa, Choctaw, Creek, Crow, Hopi, Huron, Inupiat, Lakota, Mohawk, Mohegan, Navajo, Oneida, Onondaga, Pueblo, Seminole, Seneca, Shawnee, Sioux, Teton, Tuscarora, Apache
Blackfeet, Cayuga, Cherokee, Cheyenne, Chippewa, Choctaw, Creek, Crow, Hopi, Huron, Inupiat, Lakota, Mohawk, Mohegan, Navajo, Oneida, Onondaga, Pueblo, Seminole, Seneca, Shawnee, Sioux, Teton, Tuscarora, Apache
Cayuga, Cherokee, Cheyenne, Chippewa, Choctaw, Creek, Crow, Hopi, Huron, Inupiat, Lakota, Mohawk, Mohegan, Navajo, Oneida, Onondaga, Pueblo, Seminole, Seneca, Shawnee, Sioux, Teton, Tuscarora, Apache, Blackfeet"
118,LỊCH SỬ HOA KỲ,Lịch sử Hoa Kỳ Hiện đại và Các Thông tin Lịch sử Quan trọng khác,Nêu tên một ví dụ về phát minh của người Mỹ.,"Bóng đèn, Xe ô tô (xe hơi, động cơ đốt trong), Các tòa nhà cao tầng, Máy bay, Dây chuyền lắp ráp, Đặt chân lên mặt trăng, Vi mạch (IC) Symbols and holidays","Hoa Kỳ có lịch sử đổi mới phong phú, dẫn đến nhiều phát minh có tác động đáng kể đến thế giới. Những đổi mới này thể hiện sự khéo léo của người Mỹ và đóng góp của họ vào sự tiến bộ toàn cầu. Dưới đây là một số ví dụ chính:  * Bóng đèn: Được Thomas Edison phát minh, nó đã cách mạng hóa chiếu sáng và kéo dài thời gian làm việc hiệu quả.
  * Ô tô (xe hơi, động cơ đốt trong): Được tiên phong bởi những nhân vật như Henry Ford, nó đã biến đổi giao thông và sản xuất.
  * Tòa nhà chọc trời: Các kiến ​​trúc sư và kỹ sư người Mỹ đã dẫn đầu sự phát triển của những tòa nhà cao tầng này, làm thay đổi cảnh quan đô thị.
  * Máy bay: Được anh em nhà Wright phát minh, nó đã mở ra kỷ nguyên du lịch hàng không.
  * Dây chuyền lắp ráp: Được Henry Ford phát triển, nó đã tăng đáng kể hiệu quả trong sản xuất.
  * Hạ cánh trên mặt trăng: Một thành tựu vĩ đại của chương trình Apollo, thể hiện năng lực khoa học và kỹ thuật của Mỹ.
  * Mạch tích hợp (IC): Một phát minh nền tảng của thời đại điện tử, cho phép phát triển máy tính và công nghệ hiện đại.","Kim tự tháp, Vạn Lý Trường Thành (công trình phòng thủ cổ đại), Đấu trường La Mã
Chữ in, Giấy (vật liệu viết), Đồ sứ
Tên lửa, Bàn tính, Kính thiên văn (thiết bị đo động đất)"
119,BIỂU TƯỢNG VÀ NGÀY LỄ,Biểu tượng,Tên thủ đô Hoa Kỳ là gì?,"Washington, D.C.","Washington, D.C. là thủ đô của Hoa Kỳ. Đây là một khu liên bang, không thuộc bất kỳ tiểu bang nào và được thành lập vào năm 1790 để làm trụ sở thường trực của chính phủ Hoa Kỳ.","New York, N.Y.
Los Angeles, C.A.
Chicago, I.L."
120,BIỂU TƯỢNG VÀ NGÀY LỄ,Biểu tượng,Tượng Nữ thần Tự do đặt ở đâu?,"(Bến cảng) New York, Đảo Tự do [Chấp nhận cả đáp án New Jersey, gần thành phố New York và"" nằm trên (sông) Hudson.]","Tượng Nữ thần Tự do nằm ở Bến cảng New York, cụ thể là trên Đảo Liberty. Đây là biểu tượng nổi tiếng của tự do và dân chủ, được Pháp tặng cho Hoa Kỳ.","Los Angeles (Bãi biển), Hollywood Hills [Chấp nhận cả đáp án Las Vegas, gần San Francisco và"" nằm trên (sông) Colorado.]
Chicago (Loop), Millennium Park [Chấp nhận cả đáp án Miami, gần Washington D.C. và"" nằm trên (sông) Mississippi.]
Boston (Bến cảng), Freedom Trail [Chấp nhận cả đáp án Philadelphia, gần Atlanta và"" nằm trên (sông) Potomac.]"
121,BIỂU TƯỢNG VÀ NGÀY LỄ,Biểu tượng,Tại sao quốc kỳ có 13 sọc?*,"vì có 13 thuộc địa đầu tiên, vì số sọc biểu trưng cho những thuộc địa đầu tiên",13 sọc trên lá cờ tượng trưng cho 13 thuộc địa ban đầu của Anh đã tuyên bố độc lập và thành lập Hợp chủng quốc Hoa Kỳ.,"Vì có 13 người lập quốc, vì số sọc biểu trưng cho 13 đức tính
Vì có 13 tiểu bang trong liên minh, vì số sọc tượng trưng cho 13 năm độc lập
Vì có 13 sự kiện lịch sử, vì số sọc kỷ niệm 13 vị anh hùng"
122,BIỂU TƯỢNG VÀ NGÀY LỄ,Biểu tượng,Tại sao quốc kỳ có 50 ngôi sao?,"vì một ngôi sao biểu trưng cho một bang, vì mỗi ngôi sao biểu trưng cho một bang, vì có 50 bang",Lá cờ Mỹ có 50 ngôi sao vì mỗi ngôi sao đại diện cho một trong 50 tiểu bang của Hợp chủng quốc Hoa Kỳ. Thiết kế này đảm bảo rằng mỗi tiểu bang đều được biểu tượng hóa trên quốc kỳ.,"vì mỗi ngôi sao tượng trưng cho một sọc, vì mỗi ngôi sao tượng trưng cho một màu, vì có 50 sọc
vì mỗi ngôi sao tượng trưng cho một thuộc địa ban đầu, vì mỗi ngôi sao tượng trưng cho một tổng thống, vì có 50 màu
vì mỗi ngôi sao tượng trưng cho một sự kiện lịch sử, vì mỗi ngôi sao tượng trưng cho một chiến thắng quân sự, vì có 50 sửa đổi"
123,BIỂU TƯỢNG VÀ NGÀY LỄ,Biểu tượng,Tên của quốc ca là gì?,The Star-Spangled Banner (Lá cờ lấp lánh ánh sao),"""The Star-Spangled Banner"" là quốc ca của Hoa Kỳ. Lời bài hát này bắt nguồn từ bài thơ ""Defence of Fort M'Henry"" (Phòng thủ của Pháo đài M'Henry), do Francis Scott Key viết vào năm 1814 sau khi chứng kiến cuộc bắn phá Pháo đài McHenry ở Baltimore trong Chiến tranh năm 1812.","America the Beautiful (Nước Mỹ tươi đẹp)
God Bless America (Chúa phù hộ nước Mỹ)
My Country, 'Tis of Thee (Đất nước tôi, của người)"
124,BIỂU TƯỢNG VÀ NGÀY LỄ,Biểu tượng,Châm ngôn đầu tiên của quốc gia là “E Pluribus Unum.” Điều đó có nghĩa là gì?,"Từ nhiều hợp thành một, Tất cả chúng ta trở thành một","Cụm từ ""E Pluribus Unum"" trong tiếng Latin có nghĩa là ""Từ nhiều, thành một"". Đây là khẩu hiệu được sử dụng trên Quốc ấn Hoa Kỳ vào năm 1782. Khẩu hiệu này thể hiện sự thống nhất của các bang riêng lẻ thành một quốc gia gắn kết. Ý tưởng là dù có nhiều bang, chúng cùng nhau tạo thành một quốc gia duy nhất.","Từ nhiều đến một, Chúng ta đều là một
Một quốc gia, dưới Chúa, không thể chia cắt
Vì dân, bởi dân, của dân"
125,BIỂU TƯỢNG VÀ NGÀY LỄ,Ngày lễ,Ngày Độc Lập là gì?,"Là một ngày lễ để ăn mừng sự độc lập của Hoa Kỳ (khỏi Anh), Ngày quốc khánh của Hoa Kỳ","Ngày Độc lập là một ngày lễ của Hoa Kỳ được tổ chức hàng năm vào ngày 4 tháng 7. Nó kỷ niệm việc thông qua Tuyên ngôn Độc lập vào ngày 4 tháng 7 năm 1776, tuyên bố độc lập của đất nước khỏi Vương quốc Anh. Nó thường được gọi là ngày sinh nhật của Mỹ và được tổ chức bằng pháo hoa, diễu hành và các lễ hội khác.","Một ngày lễ kỷ niệm Hiến pháp Hoa Kỳ (phê chuẩn), ngày thành lập đất nước
Một ngày lễ kỷ niệm các cựu chiến binh Hoa Kỳ (của tất cả các cuộc chiến), ngày anh hùng của đất nước
Một ngày lễ kỷ niệm các tổng thống Hoa Kỳ (Washington, Lincoln), các nhà lãnh đạo của đất nước"
126,BIỂU TƯỢNG VÀ NGÀY LỄ,Ngày lễ,Kể tên Ba ngày lễ quốc gia ở Hoa Kỳ.*,"Ngày Năm mới, Ngày tưởng niệm Martin Luther King, Jr., Ngày Tổng thống ( Ngày sinh của Washington), Ngày Tưởng niệm Chiến sĩ trận vong, Ngày Quốc khánh, Ngày Lao động, Ngày Columbus, Ngày Cựu chiến binh, Lễ Tạ ơn, Giáng sinh","Hoa Kỳ kỷ niệm một số ngày lễ quốc gia trong suốt cả năm, kỷ niệm các sự kiện lịch sử, nhân vật và truyền thống văn hóa khác nhau. Những ngày này thường được đánh dấu bằng việc đóng cửa các văn phòng liên bang, ngân hàng và trường học, cho phép mọi người có thời gian để tưởng nhớ, ăn mừng hoặc thư giãn. Danh sách được cung cấp bao gồm nhiều ngày lễ được công nhận rộng rãi này.","Ngày Cá tháng Tư, Ngày Valentine, Halloween
Ngày Thánh Patrick, Ngày của Mẹ, Ngày của Cha
Ngày Lá cờ, Ngày Bầu cử, Ngày Chuột chũi"
127,BIỂU TƯỢNG VÀ NGÀY LỄ,Ngày lễ,Lễ Chiến sĩ trận vong là gì?,Ngày lễ để tưởng niệm những quân nhân đã tử nạn trong quân ngũ,Ngày Tưởng niệm là một ngày lễ liên bang ở Hoa Kỳ được tổ chức vào thứ Hai cuối cùng của tháng Năm. Đó là một ngày tưởng nhớ những người đã hy sinh trong quân đội cho Hoa Kỳ.,"Một ngày lễ để kỷ niệm việc ký Tuyên ngôn Độc lập
Một ngày để tưởng nhớ những người đã phục vụ trong lực lượng vũ trang và trở về nhà
Một lễ kỷ niệm kết thúc Thế chiến thứ hai"
128,BIỂU TƯỢNG VÀ NGÀY LỄ,Ngày lễ,Ngày cựu chiến binh là gì?,"Ngày lễ để tôn vinh các cựu chiến binh trong quân đội (Hoa Kỳ), Ngày lễ để tôn vinh những người đã từng phục vụ (trong quân đội Hoa Kỳ)","Ngày Cựu chiến binh là một ngày lễ của Hoa Kỳ vào ngày 11 tháng 11 để vinh danh tất cả những người đã phục vụ trong quân đội Hoa Kỳ. Ban đầu được gọi là Ngày Đình chiến, nó đánh dấu sự kết thúc của Thế chiến thứ nhất.","Ngày lễ để tôn vinh những người làm việc (trong chính phủ Hoa Kỳ)
Ngày lễ để tôn vinh những người bỏ phiếu (trong các cuộc bầu cử ở Hoa Kỳ)
Ngày lễ để tôn vinh những người dạy học (trong các trường học ở Hoa Kỳ)"